题目名,提交次数,相邻提交分数相同次数,提交用户数,未满分用户数,分数为0用户数,分数,平均分,分数中位数,平均提交次数,提交次数中位数,平均相邻提交分数相同次数,相邻提交分数相同次数中位数
大小为K的最大和子数组,"[6, 7, 1, 1, 1, 1, 1, 12, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 2, 2, 10, 1, 1, 1, 6, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5, 6, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 9, 0, 0, 0, 5, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",42,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,2.0952380952380953,1.0,0.9761904761904762,0.0
糊涂的巴布,"[2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.1162790697674418,1.0,0.11627906976744186,0.0
重叠矩形,"[1, 2, 1, 1, 1, 1, 1, 4, 17, 29, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 5, 1, 1, 1, 6, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[0, 1, 0, 0, 0, 0, 0, 3, 10, 15, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",41,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,2.5609756097560976,1.0,0.9512195121951219,0.0
表达式括号匹配,"[3, 2, 1, 1, 1, 1, 1, 6, 2, 3, 4, 4, 2, 1, 1, 5, 1, 2, 1, 3, 1, 1, 1, 2, 7, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 3]","[2, 1, 0, 0, 0, 0, 0, 5, 1, 1, 2, 2, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 6, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2]",46,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.891304347826087,1.0,0.7391304347826086,0.0
说无可说,"[1, 15, 1, 1, 1, 1, 11, 18, 20, 68, 2, 1, 8, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 17, 2]","[0, 10, 0, 0, 0, 0, 8, 11, 13, 42, 0, 0, 6, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1]",38,1,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.36842105263158,100.0,5.157894736842105,1.0,2.8421052631578947,0.0
GPA计算,"[1, 7, 1, 1, 2, 1, 1, 6, 10, 4, 9, 1, 1, 1, 1, 3, 1, 1, 1, 7, 1, 1, 1, 8, 8, 1, 11, 1, 8, 1, 1, 1, 4, 1, 1, 2, 1, 1, 7, 1, 2, 1, 1, 9, 1, 2]","[0, 5, 0, 0, 0, 0, 0, 4, 8, 2, 7, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 6, 0, 4, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 5, 0, 1]",46,1,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.82608695652173,100.0,2.9782608695652173,1.0,1.434782608695652,0.0
尴尬的数字,"[5, 6, 1, 1, 1, 1, 2, 3, 2, 16, 16, 1, 2, 1, 2, 1, 3, 1, 4, 1, 2, 2, 2, 16, 1, 3, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 2, 2]","[3, 4, 0, 0, 0, 0, 1, 2, 1, 15, 8, 0, 1, 0, 1, 0, 2, 0, 3, 0, 1, 1, 1, 12, 0, 1, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1]",45,1,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.77777777777777,100.0,2.8666666666666667,2.0,1.488888888888889,0.0
秘密文件,"[1, 4, 1, 1, 1, 1, 1, 6, 14, 22, 1, 1, 2, 1, 2, 1, 2, 1, 6, 1, 16, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 6, 1]","[0, 0, 0, 0, 0, 0, 0, 3, 3, 14, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0]",38,1,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.36842105263158,100.0,2.8947368421052633,1.0,1.0789473684210527,0.0
字符串关键字的散列映射,"[1, 16, 1, 1, 2, 1, 3, 3, 14, 27, 7, 2, 1, 13, 1, 1, 1, 1, 1, 1, 2, 1, 1, 6, 1, 5, 1, 4, 1, 1, 1, 1, 1, 7, 1, 1, 3, 1, 26, 1]","[0, 11, 0, 0, 1, 0, 1, 0, 13, 14, 7, 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 20, 0]",40,2,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 40, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",96.0,100.0,4.1,1.0,2.375,0.0
字符串分解,"[1, 7, 1, 1, 1, 8, 1, 11, 7, 5, 2, 9, 1, 1, 9, 1, 4, 1, 12, 1, 1, 1, 14, 41, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 4, 1, 1, 2, 1]","[0, 2, 0, 0, 0, 3, 0, 3, 1, 3, 1, 3, 0, 0, 2, 0, 2, 0, 6, 0, 0, 0, 1, 33, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",43,2,0,"[100, 100, 100, 100, 100, 60, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 80, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.6046511627907,100.0,3.9302325581395348,1.0,1.4651162790697674,0.0
残缺字符,"[1, 2, 1, 1, 1, 1, 8, 11, 4, 6, 6, 1, 1, 1, 8, 15, 1, 2, 1, 1, 1, 6, 29, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 4, 1, 6, 1]","[0, 1, 0, 0, 0, 0, 5, 10, 3, 5, 4, 0, 0, 0, 7, 6, 0, 1, 0, 0, 0, 5, 26, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 5, 0]",41,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,3.4878048780487805,1.0,2.1707317073170733,0.0
删数问题,"[1, 3, 1, 1, 1, 3, 1, 6, 11, 8, 5, 10, 1, 1, 2, 1, 20, 2, 6, 1, 1, 5, 5, 13, 5, 1, 1, 1, 7, 1, 3, 1, 1, 1, 2, 1, 4, 1, 2, 3, 1, 2, 7, 1]","[0, 0, 0, 0, 0, 2, 0, 5, 10, 4, 3, 7, 0, 0, 1, 0, 18, 0, 5, 0, 0, 3, 2, 12, 1, 0, 0, 0, 4, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 1, 6, 0]",44,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,3.522727272727273,2.0,2.0454545454545454,0.0
按序排列,"[4, 5, 2, 1, 1, 1, 1, 4, 1, 2, 1, 6, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 7, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1]","[3, 4, 1, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",47,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.702127659574468,1.0,0.6595744680851063,0.0
数字游戏,"[39, 17, 1, 1, 1, 1, 1, 2, 3, 5, 3, 11, 1, 1, 1, 2, 1, 3, 1, 4, 1, 1, 1, 4, 5, 1, 4, 3, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 4, 1, 3, 1, 1, 2, 2, 1, 19]","[33, 13, 0, 0, 0, 0, 0, 0, 2, 3, 2, 10, 0, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 3, 4, 0, 3, 3, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 17]",47,2,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 33.33, 100, 100, 100, 100, 100, 100]",96.45382978723404,100.0,3.574468085106383,1.0,2.297872340425532,0.0
找不同,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",47,1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 40, 100, 100, 100, 100, 100]",98.72340425531915,100.0,1.1702127659574468,1.0,0.14893617021276595,0.0
找相同字符,"[1, 9, 1, 1, 1, 1, 2, 2, 14, 25, 7, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 4, 1, 3, 1, 18, 1, 1, 1, 1, 1, 1, 1, 1, 14, 8, 1, 1, 1, 1, 10, 1, 1]","[0, 2, 0, 0, 0, 0, 1, 1, 3, 9, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 5, 0, 0]",44,3,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 66.67, 66.67, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 66.67, 100, 100, 100, 100, 100]",97.7275,100.0,3.4318181818181817,1.0,0.9545454545454546,0.0
QAQ,"[1, 3, 1, 1, 1, 1, 1, 5, 7, 2, 2, 2, 4, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 5, 1, 1, 1, 1, 2, 1, 3]","[0, 2, 0, 0, 0, 0, 0, 4, 3, 1, 1, 1, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 0, 0, 1, 0, 2]",46,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.7826086956521738,1.0,0.717391304347826,0.0
无重复字符的最长子串,"[1, 4, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 5, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 5]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]",48,1,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0]",97.91666666666667,100.0,1.4375,1.0,0.25,0.0
最大三角形面积,"[4, 1, 1, 1, 1, 1, 1, 2, 2, 9, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 17, 3, 1]","[3, 0, 0, 0, 0, 0, 0, 1, 1, 8, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 10, 2, 0]",43,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,2.046511627906977,1.0,0.9069767441860465,0.0
给定数字能组成的最大时间,"[16, 3, 1, 1, 1, 1, 3, 5, 3, 12, 4, 2, 1, 5, 2, 6, 1, 3, 1, 5, 2, 4, 3, 3, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 4, 2, 1, 1, 1, 2, 1, 1]","[13, 0, 0, 0, 0, 0, 0, 2, 0, 9, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",43,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,2.697674418604651,2.0,0.8372093023255814,0.0
全局倒置与局部倒置,"[2, 2, 1, 1, 1, 1, 1, 3, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.302325581395349,1.0,0.18604651162790697,0.0
增减字符串匹配,"[11, 3, 1, 1, 1, 1, 1, 11, 1, 8, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 7, 1, 1]","[10, 0, 0, 0, 0, 0, 0, 5, 0, 4, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]",44,1,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.72727272727273,100.0,2.0454545454545454,1.0,0.75,0.0
到达终点数字,"[2, 4, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",41,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.5365853658536586,1.0,0.34146341463414637,0.0
三维形体投影面积,"[7, 4, 1, 1, 1, 1, 1, 5, 3, 4, 4, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1]","[5, 2, 0, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",40,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.8,1.0,0.55,0.0
卡牌分组,"[26, 2, 2, 1, 1, 1, 4, 1, 2, 6, 11, 1, 1, 1, 7, 1, 1, 1, 2, 1, 3, 1, 1, 14, 1, 2, 2, 2, 4, 1, 1, 1, 2, 1, 1, 1, 1, 4, 8, 1, 1, 1, 1, 3, 2, 5]","[14, 1, 1, 0, 0, 0, 0, 0, 1, 5, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 2]",46,2,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 80, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 60, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.69565217391305,100.0,3.0,1.0,1.0,0.0
第 N 个神奇数字,"[2, 2, 1, 1, 1, 1, 10, 4, 2, 4, 2, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 8, 3]","[1, 0, 0, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 2]",41,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.9268292682926829,1.0,0.4634146341463415,0.0
石子游戏,"[1, 2, 1, 1, 1, 1, 2, 2, 1, 6, 1, 1, 1, 2, 1, 2, 1, 1, 1, 21, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",40,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.825,1.0,0.35,0.0
灯泡开关 Ⅱ,"[6, 2, 1, 1, 1, 1, 1, 3, 2, 16, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","[5, 0, 0, 0, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",40,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.8,1.0,0.575,0.0
 最小差值 I,"[15, 3, 1, 1, 1, 1, 1, 3, 8, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[9, 0, 0, 0, 0, 0, 0, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",44,1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 80, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",99.54545454545455,100.0,1.8409090909090908,1.0,0.5,0.0
最大交换,"[5, 3, 1, 1, 1, 1, 2, 28, 1, 5, 6, 3, 1, 1, 1, 6, 1, 2, 1, 2, 1, 1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3]","[3, 1, 0, 0, 0, 0, 0, 24, 0, 4, 3, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2]",43,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,2.511627906976744,1.0,1.2093023255813953,0.0
重新排序得到 2 的幂,"[6, 2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 2, 1, 5, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 8, 1, 2, 2, 1]","[3, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",41,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.7073170731707317,1.0,0.34146341463414637,0.0
